planner,scenario,query_id,run,seed,success,planning_time_s,solve_time_s,error,num_waypoints,joint_path_length,cartesian_path_length,smoothness_geom,smoothness_jerk,clearance,path_valid
moveit:RRT,empty,15,1,42,True,0.01400174800073728,0.01400174800073728,,19,4.179630575884646,0.7629515339566622,9.628689131503863e-14,599.9026371388311,inf,True
moveit:RRT,empty,15,2,42,True,0.019414940994465724,0.019414940994465724,,19,4.179630575884646,0.7629515339566623,4.886187026440354e-13,599.9026371388288,inf,True
moveit:RRT,empty,16,0,42,True,0.02858846599701792,0.02858846599701792,,22,9.641828889267801,3.692391084487675,5.563855552931528e-13,2127.6416905972555,inf,True
moveit:RRT,empty,16,1,42,True,0.04208556399680674,0.04208556399680674,,22,9.6418288892678,3.692391084487674,5.585355230440226e-13,2127.6416905972796,inf,True
moveit:RRT,empty,16,2,42,True,0.02690356899984181,0.02690356899984181,,22,9.641828889267801,3.692391084487675,2.6344876363461674e-13,2127.6416905972883,inf,True
moveit:RRT,empty,17,0,42,True,0.024508993010385893,0.024508993010385893,,24,8.171820298620787,3.47606627616905,1.2103664790735701e-13,1616.5925696434324,inf,True
moveit:RRT,empty,17,1,42,True,0.02384747900941875,0.02384747900941875,,24,8.171820298620789,3.4760662761690506,2.0748926910483381e-13,1616.5925696434806,inf,True
moveit:RRT,empty,17,2,42,True,0.017128940002294257,0.017128940002294257,,24,8.171820298620789,3.47606627616905,2.0524290521269335e-13,1616.5925696434767,inf,True
moveit:RRT,empty,18,0,42,True,0.004140599994570948,0.004140599994570948,,20,4.421189011961068,0.35247861487405313,3.62181885246813e-14,518.7418392914585,inf,True
moveit:RRT,empty,18,1,42,True,0.019610071001807228,0.019610071001807228,,20,4.421189011961069,0.35247861487405313,3.385092087045353e-12,518.7418392916074,inf,True
moveit:RRT,empty,18,2,42,True,0.017532819998450577,0.017532819998450577,,20,4.421189011961068,0.35247861487405313,6.729155525360583e-12,518.7418392914558,inf,True
moveit:RRT,empty,19,0,42,True,0.011651120003079996,0.011651120003079996,,13,2.5147702054436514,0.9574309383018443,6.089186610836424e-14,1724.5179980314413,inf,True
moveit:RRT,empty,19,1,42,True,0.013149231002898887,0.013149231002898887,,13,2.514770205443652,0.9574309383018438,4.0900220004853616e-13,1724.5179980314354,inf,True
moveit:RRT,empty,19,2,42,True,0.011588888999540359,0.011588888999540359,,13,2.514770205443652,0.9574309383018439,5.679629405282198e-14,1724.517998031451,inf,True
moveit:RRT,empty,1,0,42,True,0.02070961300341878,0.02070961300341878,,24,7.346643886291324,2.3766460661171713,4.900404067793438e-12,1410.3310531529996,inf,True
moveit:RRT,empty,1,1,42,True,0.027591368998400867,0.027591368998400867,,24,7.346643886291324,2.3766460661171713,2.759685545556725e-13,1410.331053152987,inf,True
moveit:RRT,empty,1,2,42,True,0.025421348997042514,0.025421348997042514,,24,7.346643886291324,2.376646066117171,6.412314581299076e-12,1410.3310531529742,inf,True
moveit:RRT,empty,2,0,42,True,0.01278718700632453,0.01278718700632453,,18,5.292203264374581,2.3085427742363254,1.723488618727969e-13,1555.9990677742323,inf,True
moveit:RRT,empty,2,1,42,True,0.01652318700507749,0.01652318700507749,,18,5.292203264374581,2.3085427742363254,4.3378620624761857e-13,1555.999067774233,inf,True
moveit:RRT,empty,2,2,42,True,0.021053372998721898,0.021053372998721898,,18,5.292203264374581,2.308542774236325,1.4349387691782985e-13,1555.9990677742298,inf,True
moveit:RRT,empty,3,0,42,True,0.06333593600720633,0.06333593600720633,,25,7.317994414890837,1.8705019489435393,8.547021346219369,3956.7398473403473,inf,True
moveit:RRT,empty,3,1,42,True,0.038368232009815983,0.038368232009815983,,38,10.7332477122853,1.9533880005529638,226.2101394327232,14371.943186212075,inf,True
moveit:RRT,empty,3,2,42,True,1.3219324669917114,1.3219324669917114,,30,8.31441203036726,1.5679360332789765,71.6480945223855,9824.584549877054,inf,True
moveit:RRT,empty,4,0,42,True,0.016745376997278072,0.016745376997278072,,18,4.51780745000802,1.1553087397443025,1.2979832780600644e-13,919.4752943578801,inf,True
moveit:RRT,empty,4,1,42,True,0.017129913991084322,0.017129913991084322,,18,4.517807450008019,1.1553087397443025,8.792874476736252e-13,919.4752943578778,inf,True
moveit:RRT,empty,4,2,42,True,0.024841379999998026,0.024841379999998026,,18,4.51780745000802,1.1553087397443025,1.8996874819228485e-13,919.4752943578799,inf,True
moveit:RRT,empty,5,0,42,True,0.004934170006890781,0.004934170006890781,,17,3.710122612512576,1.6723600017465001,7.063819524335722e-13,935.4491432878884,inf,True
moveit:RRT,empty,5,1,42,True,0.012335306004388258,0.012335306004388258,,17,3.710122612512576,1.6723600017465006,6.436728736858399e-13,935.4491432878953,inf,True
moveit:RRT,empty,5,2,42,True,0.003714569000294432,0.003714569000294432,,17,3.710122612512576,1.6723600017465003,2.5735697410145674e-12,935.449143287889,inf,True
moveit:RRT,empty,6,0,42,True,0.021991243003867567,0.021991243003867567,,24,6.142597354812801,0.9709349823903075,6.478623071541598e-13,1247.723895096692,inf,True
moveit:RRT,empty,6,1,42,True,0.023275348008610308,0.023275348008610308,,24,6.142597354812802,0.9709349823903068,8.47088266942221e-13,1247.7238950967028,inf,True
moveit:RRT,empty,6,2,42,True,0.004694094008300453,0.004694094008300453,,24,6.142597354812803,0.9709349823903073,4.107733113634993e-13,1247.7238950966946,inf,True
moveit:RRT,empty,7,0,42,True,0.057427209001616575,0.057427209001616575,,20,6.539193582730879,1.9848695987543648,8.971496021534667e-12,1249.9841031794253,inf,True
moveit:RRT,empty,7,1,42,True,0.026541931001702324,0.026541931001702324,,20,6.539193582730879,1.9848695987543648,1.2999040798757359e-11,1249.9841031794003,inf,True
moveit:RRT,empty,7,2,42,True,0.019829952012514696,0.019829952012514696,,20,6.539193582730879,1.984869598754364,1.7319416613614361e-12,1249.9841031793173,inf,True
moveit:RRT,empty,8,0,42,True,0.3624437870021211,0.3624437870021211,,23,5.545140581464356,0.9096454046501494,5.257191378685566e-14,664.0275057988972,inf,True
moveit:RRT,empty,8,1,42,True,0.019061702012550086,0.019061702012550086,,23,5.545140581464355,0.909645404650149,1.0327416733724585e-13,664.0275057989016,inf,True
moveit:RRT,empty,8,2,42,True,0.022508106005261652,0.022508106005261652,,23,5.545140581464355,0.9096454046501492,9.511242854111605e-14,664.0275057988837,inf,True
moveit:RRT,empty,9,0,42,True,0.022579402007977478,0.022579402007977478,,25,7.530669704580591,2.5529921479026143,3.1137280795423428e-12,1472.8471170413468,inf,True
moveit:RRT,empty,9,1,42,True,0.020974671002477407,0.020974671002477407,,25,7.530669704580592,2.5529921479026143,1.0762737439719637e-12,1472.8471170413397,inf,True
moveit:RRT,empty,9,2,42,True,0.0266522660094779,0.0266522660094779,,25,7.530669704580591,2.5529921479026143,3.1137280795423428e-12,1472.8471170413468,inf,True
moveit:RRTConnect,empty,0,0,42,True,0.018099785011145286,0.018099785011145286,,24,6.5463218617353425,3.343389557103063,5.29679110722745e-13,1094.570810921206,inf,True
moveit:RRTConnect,empty,0,1,42,True,0.0169017190055456,0.0169017190055456,,24,6.546321861735341,3.343389557103062,2.952733964558398e-13,1094.5708109212035,inf,True
moveit:RRTConnect,empty,0,2,42,True,0.01826506199722644,0.01826506199722644,,24,6.546321861735341,3.3433895571030625,1.8568118382829086e-12,1094.5708109212082,inf,True
moveit:RRTConnect,empty,10,0,42,True,0.01871904199651908,0.01871904199651908,,20,5.391728585146048,1.530468840014261,2.3826477854583356e-13,913.8192824947126,inf,True
moveit:RRTConnect,empty,10,1,42,True,0.018808262000675313,0.018808262000675313,,20,5.391728585146048,1.5304688400142608,3.0923732360955455e-14,913.8192824947043,inf,True
moveit:RRTConnect,empty,10,2,42,True,0.01760260200535413,0.01760260200535413,,20,5.391728585146049,1.530468840014261,1.180046372135131e-13,913.8192824947103,inf,True
moveit:RRTConnect,empty,11,0,42,True,0.020127026000409387,0.020127026000409387,,17,4.4657031875503375,0.7163146364144704,3.716124383863639e-13,1323.131153949313,inf,True
moveit:RRTConnect,empty,11,1,42,True,0.016132267002831213,0.016132267002831213,,17,4.4657031875503375,0.7163146364144706,3.243174972154213e-14,1323.131153949319,inf,True
moveit:RRTConnect,empty,11,2,42,True,0.009889185006613843,0.009889185006613843,,17,4.4657031875503375,0.7163146364144704,6.97342256689566e-13,1323.1311539493158,inf,True
moveit:RRTConnect,empty,12,0,42,True,0.017776321998098865,0.017776321998098865,,13,2.9768585238846903,1.0817917513301625,6.46259213706365e-13,2327.281119684652,inf,True
moveit:RRTConnect,empty,12,1,42,True,0.016338079993147403,0.016338079993147403,,13,2.97685852388469,1.0817917513301627,1.95234497794478e-14,2327.2811196846455,inf,True
moveit:RRTConnect,empty,12,2,42,True,0.020210916991345584,0.020210916991345584,,13,2.9768585238846903,1.0817917513301625,4.574434912003894e-13,2327.281119684656,inf,True
moveit:RRTConnect,empty,13,0,42,True,0.008919344007153995,0.008919344007153995,,18,5.228331628360101,2.0221576136946378,3.808382653158204e-14,1877.9784043054492,inf,True
moveit:RRTConnect,empty,13,1,42,True,0.02091127099993173,0.02091127099993173,,18,5.228331628360101,2.022157613694637,8.765868455760542e-14,1877.9784043054492,inf,True
moveit:RRTConnect,empty,13,2,42,True,0.025596232997486368,0.025596232997486368,,18,5.2283316283601,2.022157613694637,7.272140218009556e-14,1877.9784043054422,inf,True
moveit:RRTConnect,empty,14,0,42,True,0.005738649997510947,0.005738649997510947,,20,4.949062423831927,2.200746683381484,2.652339838561393e-13,842.3927984705302,inf,True
moveit:RRTConnect,empty,14,1,42,True,0.006539059002534486,0.006539059002534486,,20,4.949062423831928,2.2007466833814844,1.0977332341896222e-12,842.3927984705433,inf,True
moveit:RRTConnect,empty,14,2,42,True,0.02134897100040689,0.02134897100040689,,20,4.949062423831928,2.2007466833814844,1.940489777574248e-13,842.3927984705446,inf,True
moveit:RRTConnect,empty,15,0,42,True,0.0076867699972353876,0.0076867699972353876,,19,4.179630575884646,0.7629515339566623,1.5148995280571253e-12,599.9026371388226,inf,True
